City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
346,Manggar,ID,-2.8833,108.2667,83.91,72,100,11.32,overcast clouds
347,Skoczow,PL,49.8009,18.7877,28.51,93,23,3.36,few clouds
348,Hoquiam,US,46.9809,-123.8893,39.52,96,100,3.0,overcast clouds
349,Kashi,CN,39.4547,75.9797,22.21,58,40,6.71,scattered clouds
350,Nome,US,64.5011,-165.4064,-23.78,95,4,5.93,clear sky
351,Prieska,ZA,-29.6641,22.7474,70.36,67,4,7.72,clear sky
352,Lohardaga,IN,23.4333,84.6833,58.86,46,12,1.03,few clouds
353,Ejura,GH,7.3856,-1.3562,74.14,66,73,4.09,broken clouds
354,Redwater,US,33.3582,-94.2544,42.49,71,0,5.28,clear sky
355,Axim,GH,4.8699,-2.2405,78.46,86,56,4.27,broken clouds
356,Lincoln,US,40.8,-96.667,45.12,44,1,3.0,clear sky
357,Progreso,MX,21.2833,-89.6667,77.11,78,2,11.43,clear sky
358,Roswell,US,34.0232,-84.3616,43.39,82,1,1.01,clear sky
359,Tukrah,LY,32.5341,20.5791,58.3,67,9,9.19,clear sky
360,Geraldton,AU,-28.7667,114.6,79.21,44,0,13.8,clear sky
361,Yatou,CN,37.15,122.3833,38.48,41,15,7.76,few clouds
362,Eydhafushi,MV,5.1033,73.0708,80.67,80,99,15.68,overcast clouds
363,Ilihan,PH,13.6256,121.0753,82.27,74,90,14.36,overcast clouds
364,Altamira,BR,-3.2033,-52.2064,73.63,97,100,0.76,overcast clouds
365,Kerema,PG,-7.9631,145.7785,85.1,70,100,5.23,moderate rain
366,Luderitz,NA,-26.6481,15.1594,59.86,80,3,12.1,clear sky
367,Ahuimanu,US,21.4447,-157.8378,77.76,74,75,11.5,light rain
368,Tiarei,PF,-17.5333,-149.3333,82.42,72,16,10.33,few clouds
369,Ponta Delgada,PT,37.7333,-25.6667,57.51,76,20,9.22,few clouds
370,Skagen,DK,57.7209,10.5839,35.28,95,100,11.56,overcast clouds
371,Los Llanos De Aridane,ES,28.6585,-17.9182,62.35,81,90,5.99,overcast clouds
372,Lubango,AO,-14.9172,13.4925,62.02,87,100,1.63,light rain
373,Santa Rosalia,MX,27.3167,-112.2833,61.5,54,54,3.38,broken clouds
374,Yerbogachen,RU,61.2767,108.0108,-36.53,96,53,3.4,broken clouds
375,Marystown,CA,47.1666,-55.1483,38.86,100,100,15.01,overcast clouds
376,Kurchum,KZ,48.5722,83.6542,15.28,95,100,2.37,light snow
377,Ohangaron,UZ,40.9064,69.6383,41.14,84,100,5.28,overcast clouds
378,Mayor Pablo Lagerenza,PY,-19.9309,-60.7718,79.63,76,100,9.8,overcast clouds
379,Acarau,BR,-2.8856,-40.12,80.42,79,91,14.2,overcast clouds
380,Manaure,CO,11.7751,-72.4445,76.69,86,22,9.78,few clouds
381,Beboto,TD,8.2668,16.939,70.05,26,37,5.41,scattered clouds
382,Kandrian,PG,-6.2167,149.55,83.98,76,94,3.62,light rain
383,Beyla,GN,8.6833,-8.6333,66.04,42,3,0.89,clear sky
384,Westerland,DE,54.9079,8.3033,48.22,93,90,9.22,overcast clouds
385,Kodiak,US,57.79,-152.4072,11.05,79,15,19.8,few clouds
386,Salinas,US,36.6777,-121.6555,54.12,80,90,5.75,light rain
387,Antofagasta,CL,-23.65,-70.4,61.88,81,13,3.69,few clouds
388,Lowestoft,GB,52.4752,1.7516,51.94,92,100,16.98,overcast clouds
389,Baghmara,IN,23.795,86.2085,69.64,34,2,3.85,clear sky
390,Lingsugur,IN,16.1667,76.5167,74.68,67,100,13.35,overcast clouds
391,Rawlins,US,41.7911,-107.2387,35.82,52,2,14.79,clear sky
392,Letlhakeng,BW,-24.0944,25.0298,69.13,68,100,11.21,overcast clouds
393,Mesyagutovo,RU,55.5303,58.2528,6.42,91,99,4.21,overcast clouds
394,Vershino-Darasunskiy,RU,52.35,115.5167,13.5,77,100,5.88,overcast clouds
395,Saint-Leu,RE,-21.15,55.2833,80.67,70,6,6.91,clear sky
396,Jesus Del Monte,MX,19.1081,-99.9944,51.15,63,32,6.02,scattered clouds
397,Gamba,GA,-2.65,10.0,75.85,91,100,1.9,light rain
398,Las Palmas,ES,28.4204,-14.0131,59.79,94,0,6.91,clear sky
399,Yulara,AU,-25.2406,130.9889,87.64,29,42,11.5,scattered clouds
400,Ust-Nera,RU,64.5667,143.2,-36.09,100,99,1.48,overcast clouds
401,Fomboni,KM,-12.28,43.7425,81.36,74,80,11.92,broken clouds
402,Yining,CN,29.0361,114.5636,51.12,70,99,0.85,overcast clouds
403,Auki,SB,-8.7676,160.7034,82.87,86,88,12.3,overcast clouds
404,Ventspils,LV,57.3894,21.5606,30.13,100,90,5.75,fog
405,Nortelandia,BR,-14.4547,-56.8028,73.35,98,100,7.94,moderate rain
406,Tual,ID,-5.6667,132.75,83.1,76,98,11.21,overcast clouds
407,Capaci,IT,38.1711,13.2393,50.25,97,75,1.14,broken clouds
408,Chupa,RU,66.27,33.0549,21.25,97,99,4.14,overcast clouds
409,Sao Jose Da Coroa Grande,BR,-8.8978,-35.1478,77.63,83,23,7.85,few clouds
410,Talnakh,RU,69.4865,88.3972,-27.8,80,34,1.41,scattered clouds
411,Along,IN,28.1667,94.7667,68.09,40,24,0.96,few clouds
412,Ulladulla,AU,-35.35,150.4667,82.76,62,7,8.57,clear sky
413,Brownwood,US,31.7093,-98.9912,52.56,43,90,10.63,overcast clouds
414,Ndele,CF,8.4109,20.6473,72.52,34,13,4.68,few clouds
415,Qui Nhon,VN,13.7667,109.2333,75.02,87,98,21.94,overcast clouds
416,Sur,OM,22.5667,59.5289,73.89,57,22,8.55,few clouds
417,Bowen,AU,-20.0167,148.2333,88.02,58,18,22.19,few clouds
418,Berezivka,UA,47.2043,30.9078,43.05,89,100,7.72,overcast clouds
419,Serramanna,IT,39.4244,8.9244,38.7,80,0,2.73,clear sky
420,Abu Dhabi,AE,24.4667,54.3667,69.96,79,20,1.14,few clouds
421,Neuquen,AR,-38.9516,-68.0591,60.69,39,0,10.36,clear sky
422,Tabriz,IR,38.08,46.2919,27.86,86,0,4.61,clear sky
423,Voi,KE,-3.3945,38.563,70.63,89,64,1.32,light rain
424,Dunedin,NZ,-45.8742,170.5036,61.05,72,92,11.54,overcast clouds
425,Phek,IN,25.6667,94.5,57.67,52,13,1.19,few clouds
426,Gladstone,AU,-23.85,151.25,87.78,45,40,17.27,scattered clouds
427,Hare Bay,CA,48.8499,-54.0148,33.4,69,99,19.01,overcast clouds
428,Labuan,MY,5.2767,115.2417,86.16,88,20,1.99,few clouds
429,Walvis Bay,NA,-22.9575,14.5053,60.1,88,4,8.05,clear sky
430,Cherskiy,RU,68.75,161.3,-36.92,99,97,0.38,overcast clouds
431,Vila Velha,BR,-20.3297,-40.2925,78.75,85,75,5.99,broken clouds
432,Kieta,PG,-6.2167,155.6333,84.49,78,100,3.74,light rain
433,Warrnambool,AU,-38.3833,142.4833,67.8,77,94,20.04,overcast clouds
434,Hamilton,US,39.1834,-84.5333,39.24,69,20,5.75,few clouds
435,Lata,PT,40.1629,-8.3327,55.81,86,9,4.47,clear sky
436,Can,TR,40.0333,27.0524,55.27,91,99,4.59,overcast clouds
437,Carutapera,BR,-1.195,-46.02,79.27,84,43,7.16,scattered clouds
438,San Ramon,US,37.7799,-121.978,53.94,90,100,1.01,overcast clouds
439,Coahuayana,MX,18.7333,-103.6833,75.74,90,26,3.0,scattered clouds
440,Arcachon,FR,44.5875,-1.0519,44.92,100,90,8.05,overcast clouds
441,Svetlogorsk,BY,52.6333,29.7333,36.12,91,100,3.71,overcast clouds
442,Inirida,CO,3.8653,-67.9239,73.9,91,87,2.39,overcast clouds
443,Chigorodo,CO,7.6664,-76.6811,71.82,99,94,2.44,overcast clouds
444,Gwanda,ZW,-20.9333,29.0,72.97,56,98,6.38,overcast clouds
445,Dudinka,RU,69.4058,86.1778,-27.38,95,27,5.14,scattered clouds
446,Orativ,UA,49.1889,29.527,38.32,91,100,7.9,overcast clouds
447,Gazli,UZ,40.1333,63.45,41.54,65,93,6.85,overcast clouds
448,Noumea,NC,-22.2763,166.4572,76.98,95,100,2.15,moderate rain
449,Belaya Gora,RU,68.5333,146.4167,-47.54,100,99,1.23,overcast clouds
450,Dalmau,IN,26.0667,81.0333,64.26,41,7,3.38,clear sky
451,Sinop,TR,41.7711,34.8709,48.24,56,1,10.29,clear sky
452,Whitehorse,CA,60.7161,-135.0538,-4.7,76,90,5.99,light snow
453,Kovvur,IN,17.0167,81.7333,80.85,78,96,10.36,mist
454,Samarai,PG,-10.6167,150.6667,84.16,76,100,14.56,light rain
455,Ust-Kuyga,RU,70.0167,135.6,-33.0,100,100,2.59,overcast clouds
456,Mangaratiba,BR,-22.9597,-44.0406,72.46,90,100,5.08,overcast clouds
457,Orlik,RU,52.5178,99.825,6.53,89,71,1.88,broken clouds
458,Potsdam,DE,52.3989,13.0657,44.11,98,100,3.91,overcast clouds
459,Mandan,US,46.8267,-100.8896,35.37,77,1,8.05,clear sky
460,Capinzal,BR,-27.3436,-51.6119,69.03,75,100,2.33,overcast clouds
461,Salamiyah,SY,35.0113,37.0532,53.83,50,99,2.75,overcast clouds
462,Lagoa,PT,39.05,-27.9833,58.48,53,100,17.87,overcast clouds
463,Muzhi,RU,65.3667,64.6667,-5.57,99,49,3.06,scattered clouds
464,Sinnamary,GF,5.3833,-52.95,77.27,89,100,8.1,light rain
465,Goderich,CA,43.7501,-81.7165,43.12,61,74,24.16,broken clouds
466,Parry Sound,CA,45.3501,-80.033,46.31,57,75,19.6,broken clouds
467,Avera,US,33.194,-82.5271,46.06,39,0,6.46,clear sky
468,Mongo,TD,12.1844,18.693,71.74,17,48,6.29,scattered clouds
469,La Reforma,MX,25.0833,-108.05,66.74,85,43,4.99,scattered clouds
470,Almeirim,BR,-1.5233,-52.5817,74.98,90,100,3.2,overcast clouds
471,Sheregesh,RU,52.9209,87.9869,9.59,92,100,4.45,light snow
472,Zhangjiakou,CN,40.81,114.8794,24.08,25,0,2.06,clear sky
473,Baoying,CN,33.2292,119.3092,44.92,29,0,3.44,clear sky
474,Santa Cruz Del Sur,CU,20.7147,-77.9956,74.43,78,2,14.16,clear sky
475,Hammerfest,NO,70.6634,23.6821,34.25,100,75,2.3,broken clouds
476,Rutana,BI,-3.8667,30.1,57.33,95,100,1.66,light rain
477,Kununurra,AU,-15.7667,128.7333,103.98,29,94,6.91,overcast clouds
478,San Luis,AR,-33.295,-66.3356,61.81,84,1,16.26,clear sky
479,Berdigestyakh,RU,62.0989,126.6992,-10.5,97,100,4.29,overcast clouds
480,Aripuana,BR,-9.1667,-60.6333,73.72,97,100,2.1,overcast clouds
481,Tabasco,MX,18.0,-92.6667,74.07,100,90,8.05,drizzle
482,Porto Novo,BJ,6.4965,2.6036,82.22,89,54,4.9,broken clouds
483,Kumluca,TR,36.3703,30.2869,54.68,75,6,4.7,clear sky
484,The Valley,AI,18.217,-63.0578,81.1,75,54,23.17,broken clouds
485,Forest Park,US,39.2903,-84.5041,38.8,70,7,1.01,clear sky
486,Tolaga Bay,NZ,-38.3667,178.3,68.09,90,100,4.14,light rain
487,Ortona,IT,42.3496,14.4039,48.15,37,78,9.06,broken clouds
488,Chaumont,FR,48.1167,5.1333,41.29,93,100,2.51,overcast clouds
489,Soanierana Ivongo,MG,-16.9167,49.5833,78.82,85,69,3.2,light rain
490,Mlowo,TZ,-9.0,32.9833,60.04,83,65,1.83,broken clouds
491,Makakilo City,US,21.3469,-158.0858,76.57,69,75,5.75,broken clouds
492,Broome,US,42.2506,-75.833,38.66,61,0,4.0,clear sky
493,Karla,EE,59.3723,24.9275,31.57,87,90,6.91,fog
494,Longyearbyen,SJ,78.2186,15.6401,24.89,92,95,8.95,overcast clouds
495,Qaqortoq,GL,60.7167,-46.0333,16.3,78,99,8.23,overcast clouds
496,Nicoya,CR,10.1483,-85.452,76.55,84,55,4.63,broken clouds
497,San Quintin,MX,30.4833,-115.95,50.43,79,1,2.13,clear sky
498,Leshukonskoye,RU,64.8989,45.7622,12.49,95,91,6.71,light snow
499,Gambela,ET,8.25,34.5833,74.48,40,100,4.5,overcast clouds
500,Roma,US,43.2128,-75.4557,41.85,56,1,11.01,clear sky
501,Hervey Bay,AU,-25.2986,152.8535,84.31,65,34,16.84,scattered clouds
502,Boende,CD,-0.2167,20.8667,70.81,97,84,2.66,broken clouds
503,Conde,BR,-7.2597,-34.9075,76.46,94,75,4.61,broken clouds
504,Nizwa,OM,22.9333,57.5333,64.45,48,6,1.88,clear sky
505,Anupgarh,IN,29.1911,73.2086,62.19,20,58,4.94,broken clouds
506,Strezhevoy,RU,60.7333,77.5889,-0.42,99,85,3.49,overcast clouds
507,Seoul,KR,37.5683,126.9778,34.99,29,0,5.75,clear sky
508,Esmeraldas,BR,-19.7625,-44.3139,71.91,97,100,1.05,heavy intensity rain
509,Rundu,NA,-17.9333,19.7667,67.48,87,100,2.57,overcast clouds
510,Rio Grande,BR,-32.035,-52.0986,69.17,81,0,14.94,light rain
511,Bunumbu,SL,8.1667,-10.8667,71.26,94,6,0.76,clear sky
512,Norden,DE,53.6,7.2,50.92,97,100,13.8,overcast clouds
513,Machiques,VE,10.0644,-72.545,72.77,76,72,4.38,broken clouds
514,Suna,RU,57.8338,50.0588,2.55,93,87,6.15,overcast clouds
515,Paita,PE,-5.0892,-81.1144,66.85,85,33,7.99,scattered clouds
516,Barra Dos Coqueiros,BR,-10.9089,-37.0386,78.82,83,0,9.22,clear sky
517,Lorengau,PG,-2.0226,147.2712,85.3,75,100,13.06,overcast clouds
518,Motygino,RU,58.1831,94.7592,-5.21,98,100,1.57,overcast clouds
519,Kaeo,NZ,-35.1,173.7833,72.32,94,100,6.87,light rain
520,Beidao,CN,34.5686,105.8933,39.96,65,80,5.7,broken clouds
521,Erzin,TR,36.9559,36.2,54.12,50,100,7.52,overcast clouds
522,Mandalgovi,MN,45.7625,106.2708,16.95,35,0,18.1,clear sky
523,Verkhnevilyuysk,RU,63.4453,120.3167,-16.46,96,100,6.64,overcast clouds
524,Hasanabad,IR,36.5465,61.0543,47.75,80,100,7.81,overcast clouds
525,Puerto Baquerizo Moreno,EC,-0.9,-89.6,68.74,92,97,7.85,overcast clouds
526,Cabedelo,BR,-6.9811,-34.8339,77.67,79,68,10.78,broken clouds
527,Sechura,PE,-5.5569,-80.8222,68.59,77,25,8.55,scattered clouds
528,Samdari,IN,25.8167,72.5833,66.63,30,49,2.17,scattered clouds
529,Lagos,NG,6.5833,3.75,76.57,92,70,3.31,broken clouds
530,Muros,ES,42.7762,-9.0603,57.24,80,46,8.48,scattered clouds
531,Hofn,IS,64.2539,-15.2082,36.95,86,96,5.82,overcast clouds
532,Namibe,AO,-15.1961,12.1522,69.24,82,100,3.15,overcast clouds
533,Eyl,SO,7.9803,49.8164,75.72,71,3,21.45,clear sky
534,Suchiapa,MX,16.6167,-93.0833,75.52,64,40,12.66,scattered clouds
535,Gamboula,CF,4.1178,15.1393,68.25,47,62,3.71,broken clouds
536,Lixourion,GR,38.2019,20.4314,53.19,65,100,24.16,overcast clouds
537,Port Blair,IN,11.6667,92.75,84.24,65,20,10.36,few clouds
538,Batticaloa,LK,7.7102,81.6924,80.55,81,100,15.55,overcast clouds
539,Kualakapuas,ID,-3.0091,114.3876,84.36,85,92,2.53,overcast clouds
540,Lieksa,FI,63.3167,30.0167,23.18,97,100,2.73,light snow
541,Kayerkan,RU,69.3497,87.7602,-28.48,74,32,0.58,scattered clouds
542,Jadu,LY,31.953,12.0261,42.89,68,61,5.84,broken clouds
543,Vao,NC,-22.6667,167.4833,76.42,91,100,16.67,moderate rain
544,Ryotsu,JP,38.0833,138.4333,40.96,74,95,27.94,overcast clouds
545,Zalantun,CN,48.0,122.7167,15.78,58,39,2.24,scattered clouds
546,Meulaboh,ID,4.1363,96.1285,81.88,77,67,4.74,broken clouds
547,Gat,IL,31.61,34.7642,67.41,37,100,4.47,overcast clouds
548,Bondo,CD,3.8146,23.6866,70.39,77,100,2.04,overcast clouds
549,Harer,ET,9.3094,42.1258,60.51,61,95,2.73,overcast clouds
550,Presidencia Roque Saenz Pena,AR,-26.7852,-60.4388,76.14,65,96,6.85,light rain
551,Grindavik,IS,63.8424,-22.4338,41.47,87,75,16.11,broken clouds
552,Omsukchan,RU,62.5333,155.8,-6.43,98,100,8.57,overcast clouds
553,Mabaruma,GY,8.2,-59.7833,72.63,100,100,2.46,overcast clouds
554,Kavaratti,IN,10.5669,72.642,82.17,70,72,5.57,broken clouds
555,Montes Altos,BR,-5.8333,-47.0667,72.9,93,100,1.83,overcast clouds
556,Port Hueneme,US,34.1478,-119.1951,55.62,83,24,2.59,few clouds
557,Sundargarh,IN,22.1167,84.0333,70.34,47,16,4.97,few clouds
558,Teahupoo,PF,-17.8333,-149.2667,76.96,76,14,10.8,few clouds
559,Catamarca,AR,-28.4696,-65.7852,75.49,85,61,3.91,broken clouds
560,Yarmouth,US,41.7057,-70.2286,45.01,55,1,8.05,clear sky
561,Marrakesh,MA,31.6315,-8.0083,48.27,49,0,4.61,clear sky
562,Araouane,ML,18.9048,-3.5265,67.46,11,92,9.89,overcast clouds
563,Tautira,PF,-17.7333,-149.15,82.42,75,13,10.29,few clouds
564,Perpignan,FR,42.75,2.75,45.82,100,20,4.61,few clouds
565,Emerald,AU,-23.5333,148.1667,93.34,45,75,5.75,broken clouds
566,Karibib,NA,-21.9333,15.8333,70.21,22,1,2.37,clear sky
567,Waddan,LY,29.1614,16.139,46.29,62,3,5.23,clear sky
568,Onalaska,US,43.8844,-91.2351,41.32,74,80,8.41,broken clouds
569,Flinders,AU,-34.5833,150.8552,75.2,62,4,8.7,clear sky
570,Plaster Rock,CA,46.9065,-67.39,34.59,74,67,13.22,broken clouds
571,Half Moon Bay,US,37.4636,-122.4286,54.79,94,90,5.99,mist
572,Port Hawkesbury,CA,45.6169,-61.3485,38.7,57,1,8.01,clear sky
573,Vilcun,CL,-38.65,-72.2333,43.54,92,98,1.92,overcast clouds
574,Gilgit,PK,35.9221,74.3087,36.61,39,80,2.66,broken clouds
575,Andra,RU,62.5147,65.8878,-8.37,100,74,1.95,broken clouds
576,Natal,BR,-5.795,-35.2094,81.25,83,20,13.8,few clouds
577,Neath,GB,51.6632,-3.8044,52.47,94,100,4.0,overcast clouds
578,Chokwe,MZ,-24.5333,32.9833,80.67,63,98,4.72,overcast clouds
579,Quatre Cocos,MU,-20.2078,57.7625,81.09,69,13,11.7,few clouds
580,Gunjur,GM,13.2019,-16.7339,71.67,100,86,3.44,overcast clouds
581,Northam,GB,51.0333,-4.2167,54.01,96,100,11.01,overcast clouds
582,Tarui,JP,35.3667,136.5333,52.02,54,43,13.0,scattered clouds
583,Hami,CN,42.8,93.45,24.58,39,40,2.39,scattered clouds
584,Pafos,CY,34.7667,32.4167,58.23,54,0,4.61,clear sky
585,Saint-Prosper,CA,46.2117,-70.4811,36.32,71,82,14.97,broken clouds
586,Umm Lajj,SA,25.0213,37.2685,74.46,32,100,4.65,overcast clouds
587,Linhares,BR,-19.3911,-40.0722,73.15,95,100,2.48,overcast clouds
588,Moron,AR,-34.6534,-58.6198,76.75,92,96,4.18,light rain
589,Piacabucu,BR,-10.4056,-36.4344,77.68,80,30,9.51,scattered clouds
590,Bandarbeyla,SO,9.4942,50.8122,76.42,75,0,20.38,clear sky
591,Peleduy,RU,59.6289,112.7406,-11.34,93,100,4.45,overcast clouds
592,Pulaski,US,34.7668,-92.3001,43.02,72,0,5.99,clear sky
593,Piney Green,US,34.716,-77.3202,46.89,58,0,5.03,clear sky
594,Sulina,RO,45.1559,29.6536,48.88,94,97,5.06,overcast clouds
595,Egvekinot,RU,66.3167,-179.1667,-20.24,76,17,7.34,few clouds
596,Kamenka,RU,51.3223,42.7678,18.75,57,100,13.42,overcast clouds
597,Kawalu,ID,-7.3817,108.2082,85.96,60,98,4.63,overcast clouds
598,Kasempa,ZM,-13.4584,25.8338,67.21,56,97,1.01,overcast clouds
599,Gushikawa,JP,26.3544,127.8686,67.23,82,90,11.5,overcast clouds
600,Portland,US,45.5234,-122.6762,42.73,93,90,1.01,moderate rain
601,Gizo,SB,-8.103,156.8419,85.68,72,24,10.63,light rain
602,Pacifica,US,37.6138,-122.4869,54.61,93,90,7.0,light rain
603,Paamiut,GL,61.994,-49.6678,13.73,79,57,5.7,broken clouds
604,Humberto De Campos,BR,-2.5983,-43.4611,79.18,83,96,7.02,overcast clouds
605,Nouadhibou,MR,20.931,-17.0347,62.58,67,33,19.57,scattered clouds
606,Baykit,RU,61.67,96.37,-25.08,99,30,1.63,scattered clouds
607,Takahashi,JP,34.7833,133.6167,51.75,59,33,1.99,scattered clouds
608,Edson,CA,53.5835,-116.4356,8.74,100,1,0.0,clear sky
609,Bardiyah,LY,31.7561,25.0865,58.39,79,0,9.08,clear sky
610,Carauari,BR,-4.8828,-66.8958,74.23,99,98,2.44,overcast clouds
611,Karasburg,NA,-28.0167,18.75,60.08,40,100,16.02,overcast clouds
612,Ukiah,US,39.1502,-123.2078,52.43,97,100,3.33,overcast clouds
613,Fallon,US,39.4735,-118.7774,47.91,56,90,13.8,overcast clouds
614,Kloulklubed,PW,7.0419,134.2556,83.12,80,97,14.7,overcast clouds
615,Les Cayes,HT,18.2,-73.75,73.83,82,0,5.08,clear sky
616,Ambilobe,MG,-13.2,49.05,79.63,61,1,3.71,clear sky
617,Chapais,CA,49.7834,-74.8492,29.98,95,100,13.06,light snow
618,Mahibadhoo,MV,3.7833,72.9667,80.76,77,98,8.34,overcast clouds
619,Suntar,RU,62.1444,117.6319,-17.1,95,100,6.98,overcast clouds
620,Vangaindrano,MG,-23.35,47.6,77.34,70,6,2.66,clear sky
621,Makinsk,KZ,52.6292,70.4169,1.65,90,49,8.75,scattered clouds
622,Turukhansk,RU,65.8167,87.9833,-10.93,91,100,4.0,overcast clouds
623,Amapa,BR,1.0,-52.0,71.44,100,63,1.9,broken clouds
624,Tulagi,SB,-9.0996,160.1476,84.6,75,48,12.37,scattered clouds
625,Bukavu,CD,-2.5083,28.8608,60.06,90,94,1.16,overcast clouds
626,Yamada,JP,39.4667,141.95,36.21,53,14,24.27,few clouds
627,Whitianga,NZ,-36.8333,175.7,69.03,95,100,8.84,light rain
628,Bombay,IN,19.0144,72.8479,80.58,65,75,0.0,haze
629,Saint-Joseph,RE,-21.3667,55.6167,80.2,72,17,11.1,few clouds
630,Bata,GQ,1.8639,9.7658,78.78,87,93,4.83,light rain
631,Verkhoyansk,RU,67.5447,133.385,-45.81,100,95,2.59,overcast clouds
632,Wattegama,LK,6.7989,81.4808,77.92,93,100,5.41,overcast clouds
633,Yeppoon,AU,-23.1333,150.7333,87.58,58,10,16.08,clear sky
634,Pontianak,ID,-0.0333,109.3333,80.58,89,75,4.61,light rain
635,Birao,CF,10.2849,22.7882,68.05,35,70,6.35,broken clouds
636,Fukue,JP,32.6881,128.8419,48.56,57,75,10.36,broken clouds
637,Biak,ID,-0.9131,122.8766,85.03,68,60,2.66,broken clouds
638,Goure,NE,13.9835,10.2704,63.48,13,32,9.33,scattered clouds
639,Saravena,CO,6.9538,-71.8752,75.52,67,89,1.9,overcast clouds
640,Bolanos De Calatrava,ES,38.9069,-3.6635,38.73,69,35,4.16,scattered clouds
641,Kedgwick,CA,47.6446,-67.3434,29.73,83,100,13.27,overcast clouds
642,Jijiga,ET,9.35,42.8,57.45,66,89,6.13,overcast clouds
643,Saint-Augustin,CA,51.226,-58.6502,26.33,64,94,29.19,overcast clouds
644,Bijar,IR,35.8668,47.6051,31.71,37,57,2.3,broken clouds
645,Caravelas,BR,-17.7125,-39.2481,75.13,88,88,7.05,overcast clouds
646,Kastamonu,TR,41.5,33.6667,37.53,76,0,2.68,clear sky
647,Petropavlovka,RU,50.6114,105.3196,11.64,77,78,2.15,broken clouds
648,Buraydah,SA,26.326,43.975,46.85,33,100,4.07,overcast clouds
649,Pryyutivka,UA,48.7209,33.0708,38.41,71,100,9.17,overcast clouds
650,Rafaela,AR,-31.2503,-61.4867,66.06,88,100,3.0,light rain
651,Sasolburg,ZA,-26.8136,27.817,63.75,82,99,7.05,overcast clouds
652,Namatanai,PG,-3.6667,152.4333,86.25,67,96,6.6,light rain
653,Mashivka,UA,49.4431,34.8669,35.64,65,100,12.59,overcast clouds
654,Hurricane,US,37.1753,-113.2899,41.99,38,8,5.55,clear sky
655,Sibolga,ID,1.7427,98.7792,78.82,87,100,3.24,overcast clouds
656,Mildura,AU,-34.2,142.15,96.76,9,42,5.75,scattered clouds
657,Okato,NZ,-39.2,173.8833,72.43,89,99,7.63,light rain
658,Karsava,LV,56.7841,27.6883,27.45,97,80,6.78,broken clouds
659,Nohar,IN,29.1833,74.7667,60.82,34,73,6.42,broken clouds
660,Vytegra,RU,61.0064,36.4481,25.88,96,100,7.36,light snow
661,Gemona,IT,46.2794,13.1431,36.46,67,48,6.26,scattered clouds
662,Barranca,PE,-10.75,-77.7667,66.25,87,14,6.22,few clouds
663,Zemio,CF,5.0314,25.1361,69.42,45,97,1.1,overcast clouds
664,Baft,IR,29.234,56.6057,40.24,23,0,3.24,clear sky
665,Iquitos,PE,-3.7481,-73.2472,78.84,89,0,0.0,clear sky
666,Pimentel,PE,-6.8367,-79.9342,66.58,84,60,9.57,broken clouds
667,Alexandria,EG,31.2156,29.9553,61.34,82,40,3.44,scattered clouds
668,Albion,US,42.2431,-84.753,40.01,63,1,11.5,clear sky
669,Muisne,EC,0.6,-80.0333,73.47,94,100,5.1,overcast clouds
670,Kuybysheve,UA,47.358,36.6491,34.03,81,100,16.73,overcast clouds
671,Pacific Grove,US,36.6177,-121.9166,53.71,85,90,5.01,overcast clouds
672,Zaysan,KZ,47.4667,84.8667,15.13,91,100,2.26,overcast clouds
673,Mayo,US,38.8876,-76.5119,42.24,51,1,1.01,clear sky
674,Pelym,RU,61.0108,61.9978,6.94,95,100,2.71,overcast clouds
675,Havoysund,NO,70.9963,24.6622,34.68,84,100,12.08,overcast clouds
676,Kambia,SL,9.1167,-12.9167,76.28,92,21,2.39,few clouds
677,Dakar,SN,14.6937,-17.4441,73.53,78,0,2.3,clear sky
678,Nhulunbuy,AU,-12.2333,136.7667,95.61,38,40,4.61,scattered clouds
679,Takoradi,GH,4.8845,-1.7554,78.96,86,36,5.1,scattered clouds
680,Anadyr,RU,64.75,177.4833,-17.12,88,100,6.82,overcast clouds
681,Khipro,PK,25.8285,69.3772,66.87,19,76,5.12,broken clouds
682,Gandu,BR,-13.7439,-39.4867,68.81,100,99,0.45,overcast clouds
683,Hobyo,SO,5.3505,48.5268,79.16,75,19,20.8,few clouds
684,Marmande,FR,44.5,0.1667,44.51,99,96,5.46,overcast clouds
685,Sola,VU,-13.8833,167.55,82.6,78,99,15.7,moderate rain
686,Bodden Town,KY,19.2833,-81.25,80.6,87,0,1.01,clear sky
687,La Rioja,ES,42.25,-2.5,36.48,58,7,5.48,clear sky
688,Bull Savanna,JM,17.8868,-77.5902,72.81,84,1,5.73,clear sky
689,Yovon,TJ,38.3141,69.0378,33.48,26,100,1.77,overcast clouds
690,Malakal,SS,9.5334,31.6605,73.9,32,91,4.76,overcast clouds
691,Plettenberg Bay,ZA,-34.0527,23.3716,65.37,95,100,2.24,light rain
692,Huaraz,PE,-9.5333,-77.5333,50.72,82,89,3.24,overcast clouds
693,Lusambo,CD,-4.9667,23.45,71.11,98,100,1.23,overcast clouds
694,Juneau,US,58.3019,-134.4197,24.22,95,100,7.49,overcast clouds
695,Pontes E Lacerda,BR,-15.2261,-59.3353,72.68,98,100,2.64,overcast clouds
696,Jiazi,CN,22.8779,116.067,67.23,61,86,12.75,overcast clouds
697,Sabzevar,IR,36.2126,57.6819,31.28,64,0,6.91,clear sky
